schema,pp_serve_clip_v1
policy_hz,50.0000000000
frame,time_s,phase,event_mask,left_hip_pitch_joint,right_hip_pitch_joint,waist_yaw_joint,left_hip_roll_joint,right_hip_roll_joint,waist_roll_joint,left_hip_yaw_joint,right_hip_yaw_joint,waist_pitch_joint,left_knee_joint,right_knee_joint,head_yaw_joint,left_shoulder_pitch_joint,right_shoulder_pitch_joint,left_ankle_pitch_joint,right_ankle_pitch_joint,head_pitch_joint,left_shoulder_roll_joint,right_shoulder_roll_joint,left_ankle_roll_joint,right_ankle_roll_joint,left_shoulder_yaw_joint,right_shoulder_yaw_joint,left_elbow_joint,right_elbow_joint,left_wrist_roll_joint,right_wrist_roll_joint,left_wrist_pitch_joint,right_wrist_pitch_joint,left_wrist_yaw_joint,right_wrist_yaw_joint
254,5.0800000000,ACTIVE_RECOVERY,0,-0.1797842743,-0.1797842743,0.0000000000,0.0060000000,-0.0060000000,0.0000000000,-0.0350000000,0.0350000000,0.0000000000,0.2470000000,0.2470000000,0.0000000000,-0.0337159833,-0.3112448860,-0.0712157257,-0.0712157257,0.0000000000,0.4821755843,-0.5772837205,-0.0080000000,0.0080000000,-0.4762542045,0.2999070392,0.5072943540,0.0811099800,-2.0023047718,0.4214437722,0.8301123130,-0.2169750586,-0.3546958284,-0.1333118032
255,5.1000000000,ACTIVE_RECOVERY,0,-0.1793768729,-0.1793768729,0.0000000000,0.0060000000,-0.0060000000,0.0000000000,-0.0350000000,0.0350000000,0.0000000000,0.2470000000,0.2470000000,0.0000000000,-0.0309290942,-0.3061403308,-0.0716231271,-0.0716231271,0.0000000000,0.4791510268,-0.5734649074,-0.0080000000,0.0080000000,-0.4722769673,0.2974024913,0.5097387624,0.0871134884,-1.9855833635,0.4179242614,0.8231799782,-0.2151630824,-0.3517337350,-0.1321985056
256,5.1200000000,ACTIVE_RECOVERY,0,-0.1788980223,-0.1788980223,0.0000000000,0.0060000000,-0.0060000000,0.0000000000,-0.0350000000,0.0350000000,0.0000000000,0.2470000000,0.2470000000,0.0000000000,-0.0276534462,-0.3001405488,-0.0721019777,-0.0721019777,0.0000000000,0.4755960285,-0.5689763584,-0.0080000000,0.0080000000,-0.4676022102,0.2944587009,0.5126118663,0.0941698802,-1.9659293879,0.4137875057,0.8150318644,-0.2130333255,-0.3482521555,-0.1308899601
257,5.1400000000,ACTIVE_RECOVERY,0,-0.1783457543,-0.1783457543,0.0000000000,0.0060000000,-0.0060000000,0.0000000000,-0.0350000000,0.0350000000,0.0000000000,0.2470000000,0.2470000000,0.0000000000,-0.0238755763,-0.2932208813,-0.0726542457,-0.0726542457,0.0000000000,0.4714959784,-0.5637996258,-0.0080000000,0.0080000000,-0.4622107200,0.2910635690,0.5159254740,0.1023081568,-1.9432620681,0.4090165033,0.8056344832,-0.2105770346,-0.3442367809,-0.1293807886
258,5.1600000000,ACTIVE_RECOVERY,0,-0.1777188869,-0.1777188869,0.0000000000,0.0060000000,-0.0060000000,0.0000000000,-0.0350000000,0.0350000000,0.0000000000,0.2470000000,0.2470000000,0.0000000000,-0.0195873979,-0.2853665164,-0.0732811131,-0.0732811131,0.0000000000,0.4668421004,-0.5579236287,-0.0080000000,0.0080000000,-0.4560909563,0.2872098283,0.5196866784,0.1115457383,-1.9175328840,0.4036010419,0.7949677192,-0.2077889519,-0.3396790161,-0.1276677607
259,5.1800000000,ACTIVE_RECOVERY,0,-0.1770169846,-0.1770169846,0.0000000000,0.0060000000,-0.0060000000,0.0000000000,-0.0350000000,0.0350000000,0.0000000000,0.2470000000,0.2470000000,0.0000000000,-0.0147859319,-0.2765719974,-0.0739830154,-0.0739830154,0.0000000000,0.4616311609,-0.5513442847,-0.0080000000,0.0080000000,-0.4492386672,0.2828948013,0.5238980925,0.1218890428,-1.8887239600,0.3975373588,0.7830241615,-0.2046671404,-0.3345756945,-0.1257496862
260,5.2000000000,ACTIVE_RECOVERY,0,-0.1762403190,-0.1762403190,0.0000000000,0.0060000000,-0.0060000000,0.0000000000,-0.0350000000,0.0350000000,0.0000000000,0.2470000000,0.2470000000,0.0000000000,-0.0094730373,-0.2668407296,-0.0747596810,-0.0747596810,0.0000000000,0.4558651780,-0.5440641414,-0.0080000000,0.0080000000,-0.4416565061,0.2781201590,0.5285580858,0.1333340651,-1.8568464516,0.3908278021,0.7698084350,-0.2012128090,-0.3289287923,-0.1236273080
261,5.2200000000,ACTIVE_RECOVERY,0,-0.1753898301,-0.1753898301,0.0000000000,0.0060000000,-0.0060000000,0.0000000000,-0.0350000000,0.0350000000,0.0000000000,0.2470000000,0.2470000000,0.0000000000,-0.0036551433,-0.2561844885,-0.0756101699,-0.0756101699,0.0000000000,0.4495511287,-0.5360920083,-0.0080000000,0.0080000000,-0.4333536479,0.2728916789,0.5336610191,0.1458669558,-1.8219389328,0.3834804908,0.7553365317,-0.1974301377,-0.3227451426,-0.1213031941
262,5.2400000000,ACTIVE_RECOVERY,0,-0.1744670864,-0.1744670864,0.0000000000,0.0060000000,-0.0060000000,0.0000000000,-0.0350000000,0.0350000000,0.0000000000,0.2470000000,0.2470000000,0.0000000000,0.0026570203,-0.2446229274,-0.0765329136,-0.0765329136,0.0000000000,0.4427006580,-0.5274425884,-0.0080000000,0.0080000000,-0.4243454055,0.2672190040,0.5391974814,0.1594646006,-1.7840657833,0.3755089756,0.7396351418,-0.1933261027,-0.3160361498,-0.1187816310
263,5.2600000000,ACTIVE_RECOVERY,0,-0.1734742459,-0.1734742459,0.0000000000,0.0060000000,-0.0060000000,0.0000000000,-0.0350000000,0.0350000000,0.0000000000,0.2470000000,0.2470000000,0.0000000000,0.0094486915,-0.2321830848,-0.0775257541,-0.0775257541,0.0000000000,0.4353297870,-0.5181361098,-0.0080000000,0.0080000000,-0.4146528462,0.2611154006,0.5451545245,0.1740951994,-1.7433155755,0.3669318990,0.7227409858,-0.1889103020,-0.3088175042,-0.1160685157
264,5.2800000000,ACTIVE_RECOVERY,0,-0.1724140167,-0.1724140167,0.0000000000,0.0060000000,-0.0060000000,0.0000000000,-0.0350000000,0.0350000000,0.0000000000,0.2470000000,0.2470000000,0.0000000000,0.0167013450,-0.2188988923,-0.0785859833,-0.0785859833,0.0000000000,0.4274586206,-0.5081979572,-0.0080000000,0.0080000000,-0.4043024078,0.2545975173,0.5515158998,0.1897188449,-1.6997994618,0.3577726564,0.7047001449,-0.1841947805,-0.3011088954,-0.1131712487
265,5.3000000000,ACTIVE_RECOVERY,0,-0.1712896177,-0.1712896177,0.0000000000,0.0060000000,-0.0060000000,0.0000000000,-0.0350000000,0.0350000000,0.0000000000,0.2470000000,0.2470000000,0.0000000000,0.0243929610,-0.2048106821,-0.0797103823,-0.0797103823,0.0000000000,0.4191110567,-0.4976583039,-0.0080000000,0.0080000000,-0.3933255154,0.2476851430,0.5582622936,0.2062881021,-1.6536495615,0.3480590562,0.6855673930,-0.1791938548,-0.2929337278,-0.1100986263
266,5.3200000000,ACTIVE_RECOVERY,0,-0.1701047396,-0.1701047396,0.0000000000,0.0060000000,-0.0060000000,0.0000000000,-0.0350000000,0.0350000000,0.0000000000,0.2470000000,0.2470000000,0.0000000000,0.0324982939,-0.1899646946,-0.0808952604,-0.0808952604,0.0000000000,0.4103144936,-0.4865517432,-0.0080000000,0.0080000000,-0.3817581974,0.2404009657,0.5653715626,0.2237485872,-1.6050173483,0.3378229804,0.6654055277,-0.1739239391,-0.2843188339,-0.1068607336
267,5.3400000000,ACTIVE_RECOVERY,0,-0.1688635049,-0.1688635049,0.0000000000,0.0060000000,-0.0060000000,0.0000000000,-0.0350000000,0.0350000000,0.0000000000,0.2470000000,0.2470000000,0.0000000000,0.0409891415,-0.1744125863,-0.0821364951,-0.0821364951,0.0000000000,0.4010995389,-0.4749169203,-0.0080000000,0.0080000000,-0.3696407022,0.2327703304,0.5728189704,0.2420395468,-1.5540720373,0.3271000454,0.6442847021,-0.1684033700,-0.2752941892,-0.1034688367
268,5.3600000000,ACTIVE_RECOVERY,0,-0.1675704296,-0.1675704296,0.0000000000,0.0060000000,-0.0060000000,0.0000000000,-0.0350000000,0.0350000000,0.0000000000,0.2470000000,0.2470000000,0.0000000000,0.0498346132,-0.1582109369,-0.0834295704,-0.0834295704,0.0000000000,0.3914997174,-0.4627961637,-0.0080000000,0.0080000000,-0.3570171142,0.2248209982,0.5805774226,0.2610944367,-1.5009989719,0.3159292620,0.6222817554,-0.1626522318,-0.2658926260,-0.0999352757
269,5.3800000000,ACTIVE_RECOVERY,0,-0.1662303828,-0.1662303828,0.0000000000,0.0060000000,-0.0060000000,0.0000000000,-0.0350000000,0.0350000000,0.0000000000,0.2470000000,0.2470000000,0.0000000000,0.0590013993,-0.1414207577,-0.0847696172,-0.0847696172,0.0000000000,0.3815511794,-0.4502351169,-0.0080000000,0.0080000000,-0.3439349705,0.2165829040,0.5886177030,0.2808415013,-1.4459980113,0.3043526965,0.5994795451,-0.1566921818,-0.2561495481,-0.0962733571
270,5.4000000000,ACTIVE_RECOVERY,0,-0.1648485485,-0.1648485485,0.0000000000,0.0060000000,-0.0060000000,0.0000000000,-0.0350000000,0.0350000000,0.0000000000,0.2470000000,0.2470000000,0.0000000000,0.0684540397,-0.1241069987,-0.0861514515,-0.0861514515,0.0000000000,0.3712924093,-0.4372823703,-0.0080000000,0.0080000000,-0.3304448772,0.2080879156,0.5969087090,0.3012043523,-1.3892819175,0.2924151309,0.5759662776,-0.1505462753,-0.2461026451,-0.0924972462
271,5.4200000000,ACTIVE_RECOVERY,0,-0.1634303854,-0.1634303854,0.0000000000,0.0060000000,-0.0060000000,0.0000000000,-0.0350000000,0.0350000000,0.0000000000,0.2470000000,0.2470000000,0.0000000000,0.0781551926,-0.1063380564,-0.0875696146,-0.0875696146,0.0000000000,0.3607639333,-0.4239890925,-0.0080000000,0.0080000000,-0.3166001258,0.1993695918,0.6054176877,0.3221025481,-1.3310747426,0.2801637236,0.5518348400,-0.1442387914,-0.2357916063,-0.0886218605
272,5.4400000000,ACTIVE_RECOVERY,0,-0.1619815880,-0.1619815880,0.0000000000,0.0060000000,-0.0060000000,0.0000000000,-0.0350000000,0.0350000000,0.0000000000,0.2470000000,0.2470000000,0.0000000000,0.0880659032,-0.0881852813,-0.0890184120,-0.0890184120,0.0000000000,0.3500080284,-0.4104086623,-0.0080000000,0.0080000000,-0.3024563094,0.1904629405,0.6141104717,0.3434521727,-1.2716102154,0.2676476696,0.5271821313,-0.1377950574,-0.2252578354,-0.0846627612
273,5.4600000000,ACTIVE_RECOVERY,0,-0.1605080476,-0.1605080476,0.0000000000,0.0060000000,-0.0060000000,0.0000000000,-0.0350000000,0.0350000000,0.0000000000,0.2470000000,0.2470000000,0.0000000000,0.0981458728,-0.0697224860,-0.0904919524,-0.0904919524,0.0000000000,0.3390684298,-0.3965963001,-0.0080000000,0.0080000000,-0.2880709393,0.1814041780,0.6229517145,0.3651664146,-1.2111301294,0.2549178615,0.5021083939,-0.1312412748,-0.2145441646,-0.0806360469
274,5.4800000000,ACTIVE_RECOVERY,0,-0.1590158122,-0.1590158122,0.0000000000,0.0060000000,-0.0060000000,0.0000000000,-0.0350000000,0.0350000000,0.0000000000,0.2470000000,0.2470000000,0.0000000000,0.1083537276,-0.0510254521,-0.0919841878,-0.0919841878,0.0000000000,0.3279900399,-0.3826086998,-0.0080000000,0.0080000000,-0.2735030612,0.1722304864,0.6319051266,0.3871561463,-1.1498827293,0.2420265496,0.4767165446,-0.1246043440,-0.2036945689,-0.0765582454
275,5.5000000000,ACTIVE_RECOVERY,0,-0.1575110481,-0.1575110481,0.0000000000,0.0060000000,-0.0060000000,0.0000000000,-0.0350000000,0.0350000000,0.0000000000,0.2470000000,0.2470000000,0.0000000000,0.1186472872,-0.0321714387,-0.0934889519,-0.0934889519,0.0000000000,0.3168186363,-0.3685036600,-0.0080000000,0.0080000000,-0.2588128718,0.1629797728,0.6409337112,0.4093305029,-1.0881210984,0.2290270027,0.4511115064,-0.1179116898,-0.1927538803,-0.0724462069
276,5.5200000000,ACTIVE_RECOVERY,0,-0.1560000000,-0.1560000000,0.0000000000,0.0060000000,-0.0060000000,0.0000000000,-0.0350000000,0.0350000000,0.0000000000,0.2470000000,0.2470000000,0.0000000000,0.1289838335,-0.0132386893,-0.0950000000,-0.0950000000,0.0000000000,0.3056005799,-0.3543397164,-0.0080000000,0.0080000000,-0.2440613348,0.1536904275,0.6500000000,0.4315974616,-1.0261015457,0.2159731686,0.4253995393,-0.1111910865,-0.1817675026,-0.0683169961
277,5.5400000000,ACTIVE_RECOVERY,0,-0.1544889519,-0.1544889519,0.0000000000,0.0060000000,-0.0060000000,0.0000000000,-0.0350000000,0.0350000000,0.0000000000,0.2470000000,0.2470000000,0.0000000000,0.1393203798,0.0056940601,-0.0965110481,-0.0965110481,0.0000000000,0.2943825236,-0.3401757728,-0.0080000000,0.0080000000,-0.2293097979,0.1444010822,0.6590662888,0.4538644202,-0.9640819929,0.2029193345,0.3996875722,-0.1044704832,-0.1707811248,-0.0641877853
278,5.5600000000,ACTIVE_RECOVERY,0,-0.1529841878,-0.1529841878,0.0000000000,0.0060000000,-0.0060000000,0.0000000000,-0.0350000000,0.0350000000,0.0000000000,0.2470000000,0.2470000000,0.0000000000,0.1496139394,0.0245480735,-0.0980158122,-0.0980158122,0.0000000000,0.2832111200,-0.3260707331,-0.0080000000,0.0080000000,-0.2146196085,0.1351503687,0.6680948734,0.4760387768,-0.9023203620,0.1899197877,0.3740825339,-0.0977778289,-0.1598404363,-0.0600757468
279,5.5800000000,ACTIVE_RECOVERY,0,-0.1514919524,-0.1514919524,0.0000000000,0.0060000000,-0.0060000000,0.0000000000,-0.0350000000,0.0350000000,0.0000000000,0.2470000000,0.2470000000,0.0000000000,0.1598217941,0.0432451074,-0.0995080476,-0.0995080476,0.0000000000,0.2721327301,-0.3120831327,-0.0080000000,0.0080000000,-0.2000517304,0.1259766771,0.6770482855,0.4980285085,-0.8410729619,0.1770284758,0.3486906847,-0.0911408981,-0.1489908405,-0.0559979453
280,5.6000000000,ACTIVE_RECOVERY,0,-0.1500184120,-0.1500184120,0.0000000000,0.0060000000,-0.0060000000,0.0000000000,-0.0350000000,0.0350000000,0.0000000000,0.2470000000,0.2470000000,0.0000000000,0.1699017638,0.0617079027,-0.1009815880,-0.1009815880,0.0000000000,0.2611931315,-0.2982707705,-0.0080000000,0.0080000000,-0.1856663603,0.1169179146,0.6858895283,0.5197427504,-0.7805928759,0.1642986676,0.3236169473,-0.0845871155,-0.1382771697,-0.0519712310
281,5.6200000000,ACTIVE_RECOVERY,0,-0.1485696146,-0.1485696146,0.0000000000,0.0060000000,-0.0060000000,0.0000000000,-0.0350000000,0.0350000000,0.0000000000,0.2470000000,0.2470000000,0.0000000000,0.1798124744,0.0798606778,-0.1024303854,-0.1024303854,0.0000000000,0.2504372265,-0.2846903403,-0.0080000000,0.0080000000,-0.1715225439,0.1080112633,0.6945823123,0.5410923750,-0.7211283488,0.1517826136,0.2989642386,-0.0781433815,-0.1277433988,-0.0480121317
282,5.6400000000,ACTIVE_RECOVERY,0,-0.1471514515,-0.1471514515,0.0000000000,0.0060000000,-0.0060000000,0.0000000000,-0.0350000000,0.0350000000,0.0000000000,0.2470000000,0.2470000000,0.0000000000,0.1895136273,0.0976296201,-0.1038485485,-0.1038485485,0.0000000000,0.2399087506,-0.2713970625,-0.0080000000,0.0080000000,-0.1576777925,0.0992929394,0.7030912910,0.5619905708,-0.6629211738,0.1395312063,0.2748328010,-0.0718358976,-0.1174323600,-0.0441367460
283,5.6600000000,ACTIVE_RECOVERY,0,-0.1457696172,-0.1457696172,0.0000000000,0.0060000000,-0.0060000000,0.0000000000,-0.0350000000,0.0350000000,0.0000000000,0.2470000000,0.2470000000,0.0000000000,0.1989662677,0.1149433791,-0.1052303828,-0.1052303828,0.0000000000,0.2296499804,-0.2584443159,-0.0080000000,0.0080000000,-0.1441876992,0.0907979511,0.7113822970,0.5823534218,-0.6062050800,0.1275936407,0.2513195335,-0.0656899912,-0.1073854570,-0.0403606351
284,5.6800000000,ACTIVE_RECOVERY,0,-0.1444295704,-0.1444295704,0.0000000000,0.0060000000,-0.0060000000,0.0000000000,-0.0350000000,0.0350000000,0.0000000000,0.2470000000,0.2470000000,0.0000000000,0.2081330538,0.1317335583,-0.1065704296,-0.1065704296,0.0000000000,0.2197014425,-0.2458832692,-0.0080000000,0.0080000000,-0.1311055555,0.0825598569,0.7194225774,0.6021004864,-0.5512041195,0.1160170752,0.2285173231,-0.0597299411,-0.0976423792,-0.0366987165
285,5.7000000000,ACTIVE_RECOVERY,0,-0.1431364951,-0.1431364951,0.0000000000,0.0060000000,-0.0060000000,0.0000000000,-0.0350000000,0.0350000000,0.0000000000,0.2470000000,0.2470000000,0.0000000000,0.2169785255,0.1479352076,-0.1078635049,-0.1078635049,0.0000000000,0.2101016209,-0.2337625125,-0.0080000000,0.0080000000,-0.1184819675,0.0746105247,0.7271810296,0.6211553763,-0.4981310541,0.1048462919,0.2065143765,-0.0539788029,-0.0882408160,-0.0331651555
286,5.7200000000,ACTIVE_RECOVERY,0,-0.1418952604,-0.1418952604,0.0000000000,0.0060000000,-0.0060000000,0.0000000000,-0.0350000000,0.0350000000,0.0000000000,0.2470000000,0.2470000000,0.0000000000,0.2254693731,0.1634873160,-0.1091047396,-0.1091047396,0.0000000000,0.2008866662,-0.2221276897,-0.0080000000,0.0080000000,-0.1063644722,0.0669798894,0.7346284374,0.6394463359,-0.4471857430,0.0941233568,0.1853935508,-0.0484582338,-0.0792161712,-0.0297732586
287,5.7400000000,ACTIVE_RECOVERY,0,-0.1407103823,-0.1407103823,0.0000000000,0.0060000000,-0.0060000000,0.0000000000,-0.0350000000,0.0350000000,0.0000000000,0.2470000000,0.2470000000,0.0000000000,0.2335747060,0.1783333035,-0.1102896177,-0.1102896177,0.0000000000,0.1920901032,-0.2110211290,-0.0080000000,0.0080000000,-0.0947971542,0.0596957120,0.7417377064,0.6569068210,-0.3985535299,0.0838872810,0.1652316856,-0.0431883181,-0.0706012773,-0.0265353659
288,5.7600000000,ACTIVE_RECOVERY,0,-0.1395859833,-0.1395859833,0.0000000000,0.0060000000,-0.0060000000,0.0000000000,-0.0350000000,0.0350000000,0.0000000000,0.2470000000,0.2470000000,0.0000000000,0.2412663220,0.1924215137,-0.1114140167,-0.1114140167,0.0000000000,0.1837425392,-0.2004814757,-0.0080000000,0.0080000000,-0.0838202618,0.0527833378,0.7484841002,0.6734760782,-0.3524036296,0.0741736808,0.1460989337,-0.0381873925,-0.0624261097,-0.0234627435
289,5.7800000000,ACTIVE_RECOVERY,0,-0.1385257541,-0.1385257541,0.0000000000,0.0060000000,-0.0060000000,0.0000000000,-0.0350000000,0.0350000000,0.0000000000,0.2470000000,0.2470000000,0.0000000000,0.2485189755,0.2057057062,-0.1124742459,-0.1124742459,0.0000000000,0.1758713729,-0.1905433231,-0.0080000000,0.0080000000,-0.0734698235,0.0462654545,0.7548454755,0.6890997237,-0.3088875158,0.0650144382,0.1280580928,-0.0334718709,-0.0547175010,-0.0205654765
290,5.8000000000,ACTIVE_RECOVERY,0,-0.1375329136,-0.1375329136,0.0000000000,0.0060000000,-0.0060000000,0.0000000000,-0.0350000000,0.0350000000,0.0000000000,0.2470000000,0.2470000000,0.0000000000,0.2553106467,0.2181455488,-0.1134670864,-0.1134670864,0.0000000000,0.1685005018,-0.1812368444,-0.0080000000,0.0080000000,-0.0637772641,0.0401618511,0.7608025186,0.7037303225,-0.2681373080,0.0564373617,0.1111639367,-0.0290560703,-0.0474988553,-0.0178523612
291,5.8200000000,ACTIVE_RECOVERY,0,-0.1366101699,-0.1366101699,0.0000000000,0.0060000000,-0.0060000000,0.0000000000,-0.0350000000,0.0350000000,0.0000000000,0.2470000000,0.2470000000,0.0000000000,0.2616228103,0.2297071099,-0.1143898301,-0.1143898301,0.0000000000,0.1616500312,-0.1725874245,-0.0080000000,0.0080000000,-0.0547690218,0.0344891762,0.7663389809,0.7173279673,-0.2302641585,0.0484658464,0.0954625469,-0.0249520353,-0.0407898626,-0.0153307981
292,5.8400000000,ACTIVE_RECOVERY,0,-0.1357596810,-0.1357596810,0.0000000000,0.0060000000,-0.0060000000,0.0000000000,-0.0350000000,0.0350000000,0.0000000000,0.2470000000,0.2470000000,0.0000000000,0.2674407043,0.2403633509,-0.1152403190,-0.1152403190,0.0000000000,0.1553359819,-0.1646152915,-0.0080000000,0.0080000000,-0.0464661636,0.0292606961,0.7714419142,0.7298608580,-0.1953566397,0.0411185352,0.0809906436,-0.0211693639,-0.0346062129,-0.0130066842
293,5.8600000000,ACTIVE_RECOVERY,0,-0.1349830154,-0.1349830154,0.0000000000,0.0060000000,-0.0060000000,0.0000000000,-0.0350000000,0.0350000000,0.0000000000,0.2470000000,0.2470000000,0.0000000000,0.2727535988,0.2500946188,-0.1160169846,-0.1160169846,0.0000000000,0.1495699989,-0.1573351482,-0.0080000000,0.0080000000,-0.0388840024,0.0244860537,0.7761019075,0.7413058803,-0.1634791313,0.0344089785,0.0677749170,-0.0177150325,-0.0289593106,-0.0108843060
294,5.8800000000,ACTIVE_RECOVERY,0,-0.1342811131,-0.1342811131,0.0000000000,0.0060000000,-0.0060000000,0.0000000000,-0.0350000000,0.0350000000,0.0000000000,0.2470000000,0.2470000000,0.0000000000,0.2775550649,0.2588891378,-0.1167188869,-0.1167188869,0.0000000000,0.1443590595,-0.1507558042,-0.0080000000,0.0080000000,-0.0320317133,0.0201710268,0.7803133216,0.7516491848,-0.1346702073,0.0283452954,0.0558313594,-0.0145932210,-0.0238559891,-0.0089662315
295,5.9000000000,ACTIVE_RECOVERY,0,-0.1336542457,-0.1336542457,0.0000000000,0.0060000000,-0.0060000000,0.0000000000,-0.0350000000,0.0350000000,0.0000000000,0.2470000000,0.2470000000,0.0000000000,0.2818432432,0.2667435026,-0.1173457543,-0.1173457543,0.0000000000,0.1397051814,-0.1448798071,-0.0080000000,0.0080000000,-0.0259119496,0.0163172861,0.7840745260,0.7608867663,-0.1089410233,0.0229298339,0.0451645954,-0.0118051384,-0.0192982242,-0.0072532036
296,5.9200000000,ACTIVE_RECOVERY,0,-0.1331019777,-0.1331019777,0.0000000000,0.0060000000,-0.0060000000,0.0000000000,-0.0350000000,0.0350000000,0.0000000000,0.2470000000,0.2470000000,0.0000000000,0.2856211131,0.2736631702,-0.1178980223,-0.1178980223,0.0000000000,0.1356051313,-0.1397030745,-0.0080000000,0.0080000000,-0.0205204595,0.0129221542,0.7873881337,0.7690250429,-0.0862737034,0.0181588315,0.0357672141,-0.0093488475,-0.0152828496,-0.0057440321
297,5.9400000000,ACTIVE_RECOVERY,0,-0.1326231271,-0.1326231271,0.0000000000,0.0060000000,-0.0060000000,0.0000000000,-0.0350000000,0.0350000000,0.0000000000,0.2470000000,0.2470000000,0.0000000000,0.2888967612,0.2796629522,-0.1183768729,-0.1183768729,0.0000000000,0.1320501330,-0.1352145255,-0.0080000000,0.0080000000,-0.0158457024,0.0099783637,0.7902612376,0.7760814347,-0.0666197278,0.0140220759,0.0276191003,-0.0072190905,-0.0118012702,-0.0044354866
298,5.9600000000,ACTIVE_RECOVERY,0,-0.1322157257,-0.1322157257,0.0000000000,0.0060000000,-0.0060000000,0.0000000000,-0.0350000000,0.0350000000,0.0000000000,0.2470000000,0.2470000000,0.0000000000,0.2916836503,0.2847675074,-0.1187842743,-0.1187842743,0.0000000000,0.1290255756,-0.1313957123,-0.0080000000,0.0080000000,-0.0118684652,0.0074738159,0.7927056460,0.7820849431,-0.0498983195,0.0105025650,0.0206867656,-0.0054071143,-0.0088391767,-0.0033221890
299,5.9800000000,ACTIVE_RECOVERY,0,-0.1318769802,-0.1318769802,0.0000000000,0.0060000000,-0.0060000000,0.0000000000,-0.0350000000,0.0350000000,0.0000000000,0.2470000000,0.2470000000,0.0000000000,0.2940008880,0.2890118342,-0.1191230198,-0.1191230198,0.0000000000,0.1265107217,-0.1282204521,-0.0080000000,0.0080000000,-0.0085614788,0.0053913388,0.7947381185,0.7870767300,-0.0359948316,0.0075761681,0.0149226798,-0.0039004955,-0.0063762604,-0.0023965063
300,6.0000000000,ACTIVE_RECOVERY,0,-0.1316032330,-0.1316032330,0.0000000000,0.0060000000,-0.0060000000,0.0000000000,-0.0350000000,0.0350000000,0.0000000000,0.2470000000,0.2470000000,0.0000000000,0.2958734959,0.2924417628,-0.1193967670,-0.1193967670,0.0000000000,0.1244784161,-0.1256544585,-0.0080000000,0.0080000000,-0.0058890345,0.0037084458,0.7963806017,0.7911106966,-0.0247591345,0.0052112861,0.0102646024,-0.0026829655,-0.0043859266,-0.0016484428
301,6.0200000000,ACTIVE_RECOVERY,0,-0.1313899225,-0.1313899225,0.0000000000,0.0060000000,-0.0060000000,0.0000000000,-0.0350000000,0.0350000000,0.0000000000,0.2470000000,0.2470000000,0.0000000000,0.2973326780,0.2951144475,-0.1196100775,-0.1196100775,0.0000000000,0.1228947937,-0.1236549731,-0.0080000000,0.0080000000,-0.0038066002,0.0023970942,0.7976604650,0.7942540625,-0.0160040030,0.0033685119,0.0066349140,-0.0017342362,-0.0028350095,-0.0010655333
302,6.0400000000,ACTIVE_RECOVERY,0,-0.1312315439,-0.1312315439,0.0000000000,0.0060000000,-0.0060000000,0.0000000000,-0.0350000000,0.0350000000,0.0000000000,0.2470000000,0.2470000000,0.0000000000,0.2984160898,0.2970988593,-0.1197684561,-0.1197684561,0.0000000000,0.1217189875,-0.1221703976,-0.0080000000,0.0080000000,-0.0022604369,0.0014234434,0.7986107364,0.7965879451,-0.0095035035,0.0020002911,0.0039399473,-0.0010298249,-0.0016834865,-0.0006327354
303,6.0600000000,ACTIVE_RECOVERY,0,-0.1311216103,-0.1311216103,0.0000000000,0.0060000000,-0.0060000000,0.0000000000,-0.0350000000,0.0350000000,0.0000000000,0.2470000000,0.2470000000,0.0000000000,0.2991681068,0.2984762778,-0.1198783897,-0.1198783897,0.0000000000,0.1209028378,-0.1211399250,-0.0080000000,0.0080000000,-0.0011872150,0.0007476136,0.7992703381,0.7982079381,-0.0049913812,0.0010505826,0.0020693188,-0.0005408793,-0.0008841921,-0.0003323220
304,6.0800000000,ACTIVE_RECOVERY,0,-0.1310526129,-0.1310526129,0.0000000000,0.0060000000,-0.0060000000,0.0000000000,-0.0350000000,0.0350000000,0.0000000000,0.2470000000,0.2470000000,0.0000000000,0.2996400938,0.2993407842,-0.1199473871,-0.1199473871,0.0000000000,0.1203905993,-0.1204931716,-0.0080000000,0.0080000000,-0.0005136309,0.0003234439,0.7996843226,0.7992246910,-0.0021594469,0.0004545189,0.0008952600,-0.0002340034,-0.0003825326,-0.0001437742
305,6.1000000000,ACTIVE_RECOVERY,0,-0.1310159820,-0.1310159820,0.0000000000,0.0060000000,-0.0060000000,0.0000000000,-0.0350000000,0.0350000000,0.0000000000,0.2470000000,0.2470000000,0.0000000000,0.2998906730,0.2997997532,-0.1199840180,-0.1199840180,0.0000000000,0.1201186505,-0.1201498083,-0.0080000000,0.0080000000,-0.0001560232,0.0000982510,0.7999041082,0.7997644882,-0.0006559646,0.0001380670,0.0002719488,-0.0000710821,-0.0001162001,-0.0000436736
306,6.1200000000,ACTIVE_RECOVERY,0,-0.1310020475,-0.1310020475,0.0000000000,0.0060000000,-0.0060000000,0.0000000000,-0.0350000000,0.0350000000,0.0000000000,0.2470000000,0.2470000000,0.0000000000,0.2999859936,0.2999743455,-0.1199979525,-0.1199979525,0.0000000000,0.1200152008,-0.1200191926,-0.0080000000,0.0080000000,-0.0000199888,0.0000125874,0.7999877149,0.7999698275,-0.0000840385,0.0000176884,0.0000348406,-0.0000091066,-0.0000148869,-0.0000055952
